review_external_id,restaurant_external_id,restaurant_name,review_index,review_text,review_text_norm,has_review_text,raw_non_sponsored_probability,event_rule_hit,credibility_score,credibility_score_100,score_parse_failed,credibility_score_for_calc
kakao_824736542_naver_011,kakao_824736542,낭만가득한20세기포장마차 수원성대본점,11,사장님도 카리스마있으시구! 친절하시구~~! 맘편히 맛있게 잘 먹었습니다^^!,사장님도 카리스마있으시구! 친절하시구~~! 맘편히 맛있게 잘 먹었습니다^^!,True,0.86083984375,False,0.86083984375,86.083984375,False,0.86083984375
kakao_306868449_naver_001,kakao_306868449,소리산전집,1,전에 포장해서 먹어보고 맛있어서 매장에서도 먹어봤어요! 기본 찬으로 주시는것도 너무맛있고 다른요리도 먹어보고싶을 정도로 손맛이 좋으신거같아요!,전에 포장해서 먹어보고 맛있어서 매장에서도 먹어봤어요! 기본 찬으로 주시는것도 너무맛있고 다른요리도 먹어보고싶을 정도로 손맛이 좋으신거같아요!,True,0.51904296875,False,0.51904296875,51.904296875,False,0.51904296875
kakao_306868449_naver_002,kakao_306868449,소리산전집,2,매장에서만 먹다가 미리 전화주문하고 찾아왔는데 맛있네요^^,매장에서만 먹다가 미리 전화주문하고 찾아왔는데 맛있네요^^,True,0.6025390625,False,0.6025390625,60.25390625,False,0.6025390625
kakao_306868449_naver_003,kakao_306868449,소리산전집,3,맛있게 잘 먹었어요,맛있게 잘 먹었어요,True,0.6025390625,False,0.6025390625,60.25390625,False,0.6025390625
kakao_306868449_naver_004,kakao_306868449,소리산전집,4,"수원 성대앞에 전 먹으러 가봤어요.
모듬전에 막걸리 조합, 좋네요.
가게는 작지만, 사장님 친절하시고
모듬전 육전까지 구성도 좋고 맛도 좋았어요.","수원 성대앞에 전 먹으러 가봤어요. 모듬전에 막걸리 조합, 좋네요. 가게는 작지만, 사장님 친절하시고 모듬전 육전까지 구성도 좋고 맛도 좋았어요.",True,0.9736328125,False,0.9736328125,97.36328125,False,0.9736328125
kakao_306868449_naver_005,kakao_306868449,소리산전집,5,"김치찌개와 제육덮밥 먹었어요.
집밥같은 기본 반찬에 계란 후라이도 함께 나와서
가성비도 좋고, 맛도 괜찮았습니다.
학생들 점심으로 한끼 먹기 좋을듯 싶어요.","김치찌개와 제육덮밥 먹었어요. 집밥같은 기본 반찬에 계란 후라이도 함께 나와서 가성비도 좋고, 맛도 괜찮았습니다. 학생들 점심으로 한끼 먹기 좋을듯 싶어요.",True,0.6318359375,False,0.6318359375,63.18359375,False,0.6318359375
kakao_306868449_naver_006,kakao_306868449,소리산전집,6,한우스지~,한우스지~,True,0.6025390625,False,0.6025390625,60.25390625,False,0.6025390625
kakao_306868449_naver_007,kakao_306868449,소리산전집,7,"요즘 계속 가게 되네요~~
오늘은 스지곰탕도 먹어봤는데 든든한 한끼 되겠어요!!
모듬전 구성 좋고 맛있네요^^",요즘 계속 가게 되네요~~ 오늘은 스지곰탕도 먹어봤는데 든든한 한끼 되겠어요!! 모듬전 구성 좋고 맛있네요^^,True,0.71484375,False,0.71484375,71.484375,False,0.71484375
kakao_306868449_naver_008,kakao_306868449,소리산전집,8,"벌써 몇번째 방문이네요
비그치고 들렀어요~~
역시 맛나게 먹었어요!",벌써 몇번째 방문이네요 비그치고 들렀어요~~ 역시 맛나게 먹었어요!,True,0.8154296875,False,0.8154296875,81.54296875,False,0.8154296875
kakao_306868449_naver_009,kakao_306868449,소리산전집,9,"여러번 가봤는데 이제야 리뷰를 쓰게되었습니다
다양한 메뉴를 먹어봤는데 사장님 손맛이 너무 좋으셔서 전부 다 맛있었어요~
모든 메뉴 먹어보는게 목표가 되었습니다 ㅎㅎ",여러번 가봤는데 이제야 리뷰를 쓰게되었습니다 다양한 메뉴를 먹어봤는데 사장님 손맛이 너무 좋으셔서 전부 다 맛있었어요~ 모든 메뉴 먹어보는게 목표가 되었습니다 ㅎㅎ,True,0.71484375,False,0.71484375,71.484375,False,0.71484375
kakao_306868449_naver_010,kakao_306868449,소리산전집,10,감자전 맛있어요,감자전 맛있어요,True,0.6025390625,False,0.6025390625,60.25390625,False,0.6025390625
kakao_306868449_naver_011,kakao_306868449,소리산전집,11,음식이 맛있고 정갈해요,음식이 맛있고 정갈해요,True,0.6025390625,False,0.6025390625,60.25390625,False,0.6025390625
kakao_306868449_naver_012,kakao_306868449,소리산전집,12,"사장님 친절하시고
음식 맛 있어요
또 방문할게요!!",사장님 친절하시고 음식 맛 있어요 또 방문할게요!!,True,0.6025390625,False,0.6025390625,60.25390625,False,0.6025390625
kakao_306868449_naver_013,kakao_306868449,소리산전집,13,"사장님 손맛이 굉장히 좋으십니다. 리뷰 거의 안 쓰는데 여기는 써야겠네요.
점심 메뉴 제육덮밥에 계란후라이도 해주시는데 근처 제육집들 중에 가장 맛있습니다.
김치찌개도 다른 집들 가면 2인 이상 주문해야하는데 1인도 가능하고 심지어 가격도 6천원 밖에 안하는데 맛은 다른 김치찌개집들보다 맛있어서 깜짝 놀랐습니다. 게다가 뚝배기에 담아주셔서 더 맛있고 계란후라이도 하나씩 주시는데 완전 맛있는 반숙으로 해주십니다.
집밥 반찬들 주시는데 모든 반찬들과 음식들에서 사장님 손맛이 좋다는 것이 느껴집니다.
김치전도 먹었는데 너무 맛있었고 배불러서 포장해서 저녁에 데워먹었는데, 데워먹으니 더 맛있었습니다.
점심 먹으러 매일 가고 싶은 맛들이었고, 다른 전 메뉴들도 다 맛있을 거 같아서 저녁에도 가볼 예정입니다.","사장님 손맛이 굉장히 좋으십니다. 리뷰 거의 안 쓰는데 여기는 써야겠네요. 점심 메뉴 제육덮밥에 계란후라이도 해주시는데 근처 제육집들 중에 가장 맛있습니다. 김치찌개도 다른 집들 가면 2인 이상 주문해야하는데 1인도 가능하고 심지어 가격도 6천원 밖에 안하는데 맛은 다른 김치찌개집들보다 맛있어서 깜짝 놀랐습니다. 게다가 뚝배기에 담아주셔서 더 맛있고 계란후라이도 하나씩 주시는데 완전 맛있는 반숙으로 해주십니다. 집밥 반찬들 주시는데 모든 반찬들과 음식들에서 사장님 손맛이 좋다는 것이 느껴집니다. 김치전도 먹었는데 너무 맛있었고 배불러서 포장해서 저녁에 데워먹었는데, 데워먹으니 더 맛있었습니다. 점심 먹으러 매일 가고 싶은 맛들이었고, 다른 전 메뉴들도 다 맛있을 거 같아서 저녁에도 가볼 예정입니다.",True,0.11920166015625,False,0.11920166015625,11.920166015625,False,0.11920166015625
kakao_306868449_naver_014,kakao_306868449,소리산전집,14,치과 진료를 야간으로 하다보니 저녁 먹기에는 늦은 10시가 넘어 식사할 곳을 찾다가 부드러운 전이 좋겠다 해서 방문했어요. 손님이 없어 맛이 없으면 어쩌지 걱정했는데 걱정과 달리 음식이 정갈하고 맛있더라구요! 특히 아들은 김치찌개가 너무 맛있다고 폭풍 칭찬을 하며 소식가인데도 밥 한그릇을 다 개눈감추듯 해치우더라구요. 전도 바로 구워주셔서 정말 따끈하고 맛있었는데 손님이 없는 이유가 궁금해 물어보니 개업하신지 얼마 안되셨더라구요~ 그제서야 이유가 완전 납득! 맛있으니 조만간 소문나실 것 같아요!,치과 진료를 야간으로 하다보니 저녁 먹기에는 늦은 10시가 넘어 식사할 곳을 찾다가 부드러운 전이 좋겠다 해서 방문했어요. 손님이 없어 맛이 없으면 어쩌지 걱정했는데 걱정과 달리 음식이 정갈하고 맛있더라구요! 특히 아들은 김치찌개가 너무 맛있다고 폭풍 칭찬을 하며 소식가인데도 밥 한그릇을 다 개눈감추듯 해치우더라구요. 전도 바로 구워주셔서 정말 따끈하고 맛있었는데 손님이 없는 이유가 궁금해 물어보니 개업하신지 얼마 안되셨더라구요~ 그제서야 이유가 완전 납득! 맛있으니 조만간 소문나실 것 같아요!,True,0.2186279296875,False,0.2186279296875,21.86279296875,False,0.2186279296875
kakao_306868449_naver_015,kakao_306868449,소리산전집,15,점심 맛있게 먹었어요!! 근처에 백반집 생겨서 너무 좋습니다 사장님도 완전 친절하세요!!,점심 맛있게 먹었어요!! 근처에 백반집 생겨서 너무 좋습니다 사장님도 완전 친절하세요!!,True,0.26904296875,False,0.26904296875,26.904296875,False,0.26904296875
kakao_306868449_naver_016,kakao_306868449,소리산전집,16,"가성비도 좋고 사장님 서비스도 좋네요
다음에 또 가려구요",가성비도 좋고 사장님 서비스도 좋네요 다음에 또 가려구요,True,0.6025390625,False,0.6025390625,60.25390625,False,0.6025390625
kakao_306868449_naver_017,kakao_306868449,소리산전집,17,"아늑하고 깨끗하고 사장님 친절하시고
특히 제일 중요한 음식이 진짜 맛있어요!!!!",아늑하고 깨끗하고 사장님 친절하시고 특히 제일 중요한 음식이 진짜 맛있어요!!!!,True,0.9326171875,False,0.9326171875,93.26171875,False,0.9326171875
kakao_306868449_naver_018,kakao_306868449,소리산전집,18,찰먹었어요,찰먹었어요,True,0.6025390625,False,0.6025390625,60.25390625,False,0.6025390625
kakao_306868449_naver_019,kakao_306868449,소리산전집,19,굿,굿,True,0.6025390625,False,0.6025390625,60.25390625,False,0.6025390625
kakao_1279255339_naver_001,kakao_1279255339,두루정 수원성대점,1,두루정 너무 맛있어요! 매주 오는데 양도 많고 좋아요,두루정 너무 맛있어요! 매주 오는데 양도 많고 좋아요,True,0.6025390625,False,0.6025390625,60.25390625,False,0.6025390625
kakao_1279255339_naver_002,kakao_1279255339,두루정 수원성대점,2,짜글이 맛있네요. 양 많아서 혼밥하기 좋은거 같아요,짜글이 맛있네요. 양 많아서 혼밥하기 좋은거 같아요,True,0.6025390625,False,0.6025390625,60.25390625,False,0.6025390625
kakao_1279255339_naver_003,kakao_1279255339,두루정 수원성대점,3,짜글이만 먹다가 두루치기 먹어봤는데 넘 맛있어용 최고!!!!,짜글이만 먹다가 두루치기 먹어봤는데 넘 맛있어용 최고!!!!,True,0.9326171875,False,0.9326171875,93.26171875,False,0.9326171875
kakao_1279255339_naver_004,kakao_1279255339,두루정 수원성대점,4,처음왔는데 제육 파김치 짜글이 너무 맛있었슺니다 다음엔 다른 메뉴도 먹어보려고요,처음왔는데 제육 파김치 짜글이 너무 맛있었슺니다 다음엔 다른 메뉴도 먹어보려고요,True,0.80517578125,False,0.80517578125,80.517578125,False,0.80517578125
kakao_1279255339_naver_005,kakao_1279255339,두루정 수원성대점,5,처음 와봤는데 양도 많고 맛있어요… 육수도 넉넉하게 주시고 담에 식사하러 또 올게요,처음 와봤는데 양도 많고 맛있어요… 육수도 넉넉하게 주시고 담에 식사하러 또 올게요,True,0.8662109375,False,0.8662109375,86.62109375,False,0.8662109375
kakao_1279255339_naver_006,kakao_1279255339,두루정 수원성대점,6,항상 너무 맛있어요~~!!~! 최고최고옹,항상 너무 맛있어요~~!!~! 최고최고옹,True,0.53125,False,0.53125,53.125,False,0.53125
kakao_1279255339_naver_007,kakao_1279255339,두루정 수원성대점,7,역시 맛은 영원하네요 ㅎㅎ 너무너무 맛있어요! 율전동 맛집은 여기로 오세요~ 사장님 오늘도 맛있게 만들어주셔서 감사합니당~,역시 맛은 영원하네요 ㅎㅎ 너무너무 맛있어요! 율전동 맛집은 여기로 오세요~ 사장님 오늘도 맛있게 만들어주셔서 감사합니당~,True,0.7958984375,False,0.7958984375,79.58984375,False,0.7958984375
kakao_1279255339_naver_008,kakao_1279255339,두루정 수원성대점,8,저번에 먹고 맛있어서 또옴 밥위에 스팸올려줌 감다살,저번에 먹고 맛있어서 또옴 밥위에 스팸올려줌 감다살,True,0.615234375,False,0.615234375,61.5234375,False,0.615234375
kakao_1279255339_naver_009,kakao_1279255339,두루정 수원성대점,9,짜글이 시키면 공기밥도 같이 나오고 김가루도 주셔요 ㅎㅎ 조용한 분위기라 데이트하기도 좋아요!,짜글이 시키면 공기밥도 같이 나오고 김가루도 주셔요 ㅎㅎ 조용한 분위기라 데이트하기도 좋아요!,True,0.31396484375,False,0.31396484375,31.396484375,False,0.31396484375
kakao_1279255339_naver_010,kakao_1279255339,두루정 수원성대점,10,밥 먹으로 자주 오는 곳이에요! 짜글이가 항상 맛있네요,밥 먹으로 자주 오는 곳이에요! 짜글이가 항상 맛있네요,True,0.1448974609375,False,0.1448974609375,14.48974609375,False,0.1448974609375
kakao_1279255339_naver_011,kakao_1279255339,두루정 수원성대점,11,두루정 양도 푸짐하고 맛있어서 자주 옵니다!!!,두루정 양도 푸짐하고 맛있어서 자주 옵니다!!!,True,0.53125,False,0.53125,53.125,False,0.53125
kakao_1279255339_naver_012,kakao_1279255339,두루정 수원성대점,12,가게 분위기가 짜글이집 같이 않게 아늑하고 분위기가 좋습니다 양도 많고 밥도 많이 주십니다! 재방문의사 완전 있습니다!,가게 분위기가 짜글이집 같이 않게 아늑하고 분위기가 좋습니다 양도 많고 밥도 많이 주십니다! 재방문의사 완전 있습니다!,True,0.7958984375,False,0.7958984375,79.58984375,False,0.7958984375
kakao_1279255339_naver_013,kakao_1279255339,두루정 수원성대점,13,두루치기 엄청 맛있습니다. 다음에 또 올 것 같아요,두루치기 엄청 맛있습니다. 다음에 또 올 것 같아요,True,0.0640869140625,False,0.0640869140625,6.40869140625,False,0.0640869140625
kakao_1279255339_naver_014,kakao_1279255339,두루정 수원성대점,14,"밑반찬도 너무 맛있고 짜글이도 너무 맛있게 먹었습니다!
또 올게요",밑반찬도 너무 맛있고 짜글이도 너무 맛있게 먹었습니다! 또 올게요,True,0.615234375,False,0.615234375,61.5234375,False,0.615234375
kakao_1279255339_naver_015,kakao_1279255339,두루정 수원성대점,15,성대역에서 따끈하게 즐길 수 있는 두루치기~ 짜끌이 맛집 두루정입니다~^.^ 맛있어요! 고기랑 야채가 신선합니다!! 성대에서 점심 저녁 맛있게 즐길 수 있어요,성대역에서 따끈하게 즐길 수 있는 두루치기~ 짜끌이 맛집 두루정입니다~^.^ 맛있어요! 고기랑 야채가 신선합니다!! 성대에서 점심 저녁 맛있게 즐길 수 있어요,True,0.552734375,False,0.552734375,55.2734375,False,0.552734375
kakao_1279255339_naver_016,kakao_1279255339,두루정 수원성대점,16,"김치부대찌개 짜글이, 계란찜 먹었어요. 함께 나온 밥에 짜글이, 계란찜, 김가루 섞어서 맛있게 먹었어요. 3가지 섞어 먹어도 간이 알맞고 맛있게 먹었습니다. 반찬도 정갈하고 맛있습니다.
두 분이 장사하시는 듯 한데, 부지런히 치우셔서 그런지 오픈할때와 큰차이 없이 깔끔합니다.
이렇게 으슬으슬할 때, 점심 한끼 든든하게 먹기에 좋은 가격대예요.
버스정류소 가깝고 공영주차장 1시간 무료입니다( 도보 2분).","김치부대찌개 짜글이, 계란찜 먹었어요. 함께 나온 밥에 짜글이, 계란찜, 김가루 섞어서 맛있게 먹었어요. 3가지 섞어 먹어도 간이 알맞고 맛있게 먹었습니다. 반찬도 정갈하고 맛있습니다. 두 분이 장사하시는 듯 한데, 부지런히 치우셔서 그런지 오픈할때와 큰차이 없이 깔끔합니다. 이렇게 으슬으슬할 때, 점심 한끼 든든하게 먹기에 좋은 가격대예요. 버스정류소 가깝고 공영주차장 1시간 무료입니다( 도보 2분).",True,0.11126708984375,False,0.11126708984375,11.126708984375,False,0.11126708984375
kakao_1279255339_naver_017,kakao_1279255339,두루정 수원성대점,17,"소주를 부르는 찌개~
분위기도 좋고 맛있어요^^",소주를 부르는 찌개~ 분위기도 좋고 맛있어요^^,True,0.97216796875,False,0.97216796875,97.216796875,False,0.97216796875
kakao_1279255339_naver_018,kakao_1279255339,두루정 수원성대점,18,"날이 추워지면 뜨끈한게 생각 나는게 짜글이가 먹고 싶어 이곳을 방문했어요
심가루를 밥에 얹고 짜글이를 먹으니 맛있어요
계란찜도 추가로 주문해서 맛나게 먹었어요",날이 추워지면 뜨끈한게 생각 나는게 짜글이가 먹고 싶어 이곳을 방문했어요 심가루를 밥에 얹고 짜글이를 먹으니 맛있어요 계란찜도 추가로 주문해서 맛나게 먹었어요,True,0.298583984375,False,0.298583984375,29.8583984375,False,0.298583984375
kakao_1279255339_naver_019,kakao_1279255339,두루정 수원성대점,19,학교 근처에 김치짜글이 먹고 싶어서 방문했는데 넘 맛있어용  고기양도 많아서 만족스러운 식사입니당ㅎㅎ,학교 근처에 김치짜글이 먹고 싶어서 방문했는데 넘 맛있어용 고기양도 많아서 만족스러운 식사입니당ㅎㅎ,True,0.37890625,False,0.37890625,37.890625,False,0.37890625
kakao_1279255339_naver_020,kakao_1279255339,두루정 수원성대점,20,"챱-! 맛있어서 n번째 방문입니다 :)

올때마다 매번 다른 메뉴로 시켜먹는데 쭈꾸미 메뉴 넘나리 맛있습니다~

양념이 딱 맛있게 매콤해서 좋아용",챱-! 맛있어서 n번째 방문입니다 :) 올때마다 매번 다른 메뉴로 시켜먹는데 쭈꾸미 메뉴 넘나리 맛있습니다~ 양념이 딱 맛있게 매콤해서 좋아용,True,0.841796875,False,0.841796875,84.1796875,False,0.841796875
kakao_1279255339_naver_021,kakao_1279255339,두루정 수원성대점,21,멀리서 온 친구랑 밥 먹으러 왔어요! 친구도 맛있다고 하네요,멀리서 온 친구랑 밥 먹으러 왔어요! 친구도 맛있다고 하네요,True,0.052581787109375,False,0.052581787109375,5.2581787109375,False,0.052581787109375
kakao_1279255339_naver_022,kakao_1279255339,두루정 수원성대점,22,음식이 깔끔하고 돼지김치 짜글이가 진짜 맛있어요....!,음식이 깔끔하고 돼지김치 짜글이가 진짜 맛있어요....!,True,0.39990234375,False,0.39990234375,39.990234375,False,0.39990234375
kakao_1279255339_naver_023,kakao_1279255339,두루정 수원성대점,23,첫방문인데 맛있어서 또 오고 싶어요!!,첫방문인데 맛있어서 또 오고 싶어요!!,True,0.55078125,False,0.55078125,55.078125,False,0.55078125
kakao_1279255339_naver_024,kakao_1279255339,두루정 수원성대점,24,점심 맛있게 먹고 갑니다-!!,점심 맛있게 먹고 갑니다-!!,True,0.8857421875,False,0.8857421875,88.57421875,False,0.8857421875
